index,timestamp,deviceId,battery,ppgSignal,heartRate,spO2,redAdc,irAdc,spO2Status,perfusionIndex,PPG
86186,1678518735298,4,4047.65625,39991,89,98.2,556032,228011,0,2.8,0.518647359927447
86187,1678518735298,4,4047.65625,40648,89,98.2,556244,228133,0,2.8,0.5638039185308521
86188,1678518735313,4,4047.65625,40943,89,98.2,556427,228243,0,2.8,0.5840144694148347
86189,1678518735328,4,4047.65625,40914,89,98.2,556545,228309,0,2.8,0.5813434797008744
86190,1678518735329,4,4047.65625,40560,89,98.2,556812,228411,8,2.8,0.5575488582151277
86191,1678518735343,4,4047.65625,39962,89,98.2,556632,228471,0,2.8,0.515965111408116
86192,1678518735358,4,4047.65625,39159,89,98.2,556788,228467,0,2.8,0.46155738656587014
86193,1678518735358,4,4047.65625,38272,89,98.2,556765,228455,0,2.8,0.3989334732698144
86194,1678518735374,4,4047.65625,37260,89,98.2,556634,228403,0,2.8,0.3311255299959054
86195,1678518735388,4,4047.65625,36245,89,98.2,556593,228384,0,2.8,0.26047626435280835
86196,1678518735388,4,4047.65625,35226,89,98.2,556564,228342,0,2.8,0.19002299633227607
86197,1678518735403,4,4047.65625,34245,89,98.2,556578,228448,0,2.8,0.12346347674190387
86198,1678518735419,4,4047.65625,33384,89,98.2,556693,228299,0,2.8,0.06381688553604638
86199,1678518735419,4,4047.65625,32643,89,98.2,556668,228356,0,2.8,0.012586301511472598
86200,1678518735433,4,4047.65625,32023,89,98.2,556670,228445,0,2.8,-0.029524624356330027
86201,1678518735450,4,4047.65625,31567,89,98.2,556649,228402,0,2.8,-0.06170387458272536
86202,1678518735450,4,4047.65625,31233,89,98.2,556835,228580,0,2.8,-0.08360763316050916
86203,1678518735463,4,4047.65625,31064,89,98.2,556968,228615,0,2.8,-0.09637669140792154
86204,1678518735478,4,4047.65625,30977,89,98.2,557096,228702,0,2.8,-0.10207478796802955
86205,1678518735479,4,4047.65625,30974,89,98.2,557198,228808,0,2.8,-0.10244853010671556
86206,1678518735495,4,4047.65625,31012,89,98.2,557361,228962,0,2.8,-0.09921060207416207
86207,1678518735508,4,4047.65625,31093,89,98.2,557450,229041,0,2.8,-0.09489779511070849
86208,1678518735508,4,4047.65625,31132,89,98.2,557638,229122,0,2.8,-0.09202157103702496
